Date,ETH,SPY,AGG,GLD,DXY,VIX,Regime
2020-01-04,0.85077494475081,-0.040229521951643615,0.028584542983998183,0.15583535827240613,-0.09553961985460643,0.07616747122550441,Risk-On
2020-01-05,0.8533154712993948,-0.040822815849136065,0.029588460435117182,0.15420809478106515,-0.09812671120779563,0.07570070600527473,Risk-On
2020-01-06,0.8549637199426153,-0.03317429445003039,0.026788688423191657,0.1794103329722449,-0.11488480076161924,0.06811874207079716,Risk-On
2020-01-07,0.8457372439797732,-0.03453036494995088,-0.0006882772114830675,0.17016242597630762,-0.10426327788121778,0.06647965928776198,Risk-On
2020-01-08,0.8453123097578625,-0.039901514321347684,-0.0030402741947980123,0.16619669884022134,-0.09849978255083319,0.0718112056182216,Risk-On
2020-01-09,0.8452281433161652,-0.04398098363971528,-0.005373491690000119,0.16928012346418203,-0.10133638855426653,0.07575198092954485,Risk-On
2020-01-10,0.8378690604554072,-0.04970306463668545,-0.002052061129405093,0.17713576704638123,-0.10693072957803537,0.0777452672107171,Risk-On
2020-01-11,0.8430110373914435,-0.049737044302603194,-0.008976392759455998,0.17996136233368523,-0.11411045027045993,0.07483060663840102,Risk-On
2020-01-12,0.8273787146000853,-0.06715762065679595,-0.02653925320607858,0.15537823723141178,-0.06446859585723692,0.08434683877984375,Risk-On
2020-01-13,0.8285453617298045,-0.06339122070926181,-0.03184534821666539,0.14810298745660375,-0.060890355110632684,0.07972290843679027,Risk-On
2020-01-14,0.8314170649903645,-0.07711490176481713,-0.040127840252489236,0.10972998320928204,-0.02266186479134301,0.09026594967733446,Risk-On
2020-01-15,0.8312564926955209,-0.07942612627559176,-0.041853078966584197,0.10580331707021051,-0.01877441576072189,0.09271932133996644,Risk-On
2020-01-16,0.8307210920538323,-0.08064947426346507,-0.04138199146223716,0.10676552344389167,-0.01946789566254179,0.09296591912363081,Risk-On
2020-01-17,0.8311931087135884,-0.07912691733389353,-0.04464849259445843,0.10740809776971605,-0.012970951943110555,0.09172251780570737,Risk-On
2020-01-18,0.829431975453929,-0.07813368278125019,-0.0422754137844734,0.10712023160618636,-0.010681166586275314,0.08784711447616433,Risk-On
2020-01-19,0.8308079085696922,-0.07027216324019707,-0.04691446789581174,0.10028547136413897,0.0070876414656882835,0.07995112072810505,Risk-On
2020-01-20,0.8326733852525119,-0.06930984141738038,-0.04585701535324137,0.10165582942259742,0.007244966512220567,0.07903493730834259,Risk-On
2020-01-21,0.8326787701116541,-0.06854117145564517,-0.0410822225663659,0.10473206740599272,0.005537008209310922,0.07918833867288427,Risk-On
2020-01-22,0.8327819736187814,-0.06800123493977096,-0.04130537126869541,0.10488535355423219,0.006160250518186993,0.07874211791199828,Risk-On
2020-01-23,0.8317319078662345,-0.06929525845800302,-0.04557722532925441,0.10280982672995138,0.00149667595792974,0.07840275610752681,Risk-On
2020-01-24,0.8317251042128521,-0.07019869485500825,-0.04446997610867382,0.10360271637309962,0.0022763024001508396,0.07948703140632926,Risk-On
2020-01-25,0.8318528982684328,-0.07026877195172737,-0.04422612349853595,0.10451370105970251,0.00234957312651943,0.08004904052763047,Risk-On
2020-01-26,0.8331003535281786,-0.06974374723774661,-0.04439041635010575,0.10308132056941834,0.002271029447073977,0.07788811085659765,Risk-On
2020-01-27,0.8314713598988176,-0.07047289776365127,-0.03526758910714318,0.1321368192912689,-0.015638649858182516,0.0796341136359718,Risk-On
2020-01-28,0.8346555618195655,-0.048213081602383405,-0.06626895642612506,0.09844071906124088,-0.008941377332779797,0.054745150972565104,Risk-On
2020-01-29,0.8349557109484982,-0.045512345891208526,-0.06710849842308182,0.09944324517979414,-0.005646014729694602,0.05516365444151165,Risk-On
2020-01-30,0.8340333055849315,-0.04347483166756428,-0.06686628653805694,0.09973827207078251,-0.008047298877332935,0.05182922706898457,Risk-On
2020-01-31,0.8347325933849031,-0.03392456816966751,-0.07066018317960283,0.09709753463502081,-0.0008392378012586239,0.042212211125763455,Neutral
2020-02-01,0.833634124131387,0.03238949358555928,-0.10545878159958126,0.06786999715596119,0.04233266608537195,-0.027096755722034432,Neutral
2020-02-02,0.8307111555859052,0.04369832243076901,-0.0991271104747837,0.07513360004071193,0.04592238135810343,-0.04394385307453404,Neutral
2020-02-03,0.8343923400570226,0.043072222197818345,-0.09652834883647285,0.057554185479816306,0.04755156089143064,-0.03935050858201322,Neutral
2020-02-04,0.8357160600816457,0.03675039650044335,-0.09200499282998002,0.060959431444353944,0.045564375831752775,-0.03434330402603334,Risk-On
2020-02-05,0.8407567736554094,0.050041847364219766,-0.10036646282556638,0.06133086800367222,0.05788237940681958,-0.040929772546377426,Risk-On
2020-02-06,0.8417038679447583,0.05027328807151729,-0.10082323692319078,0.06342144587107658,0.06058423869513202,-0.04148419372679007,Risk-On
2020-02-07,0.8398557987492247,0.049126549898245435,-0.09785840419796779,0.06415697960652379,0.06184941302774154,-0.0407164627176691,Risk-On
2020-02-08,0.8396644968063054,0.044937013683935594,-0.09479079103198353,0.06813798955493701,0.060585040180847045,-0.03572063375918709,Risk-On
2020-02-09,0.8425929489842422,0.06492197315440881,-0.10272874443586939,0.059588210005783425,0.07924958214263642,-0.06206783165726095,Risk-On
2020-02-10,0.8352830829494662,-0.01985342855215124,-0.08253904714512457,0.07691235823748878,0.0911647932301502,0.00017342578483756538,Risk-On
2020-02-11,0.8375619582503824,-0.020362475785862668,-0.10131601911540775,0.06700393504453565,0.08341525027846156,0.0050475677424711395,Risk-On
2020-02-12,0.8207552756677104,-0.021351322223921613,-0.10208577548348804,0.06820825595434488,0.08645213699574252,0.004050237325661486,Risk-On
2020-02-13,0.820314356097934,-0.02104257350073259,-0.10294177061973794,0.06593949517456493,0.08624729099260997,0.002971252527731927,Risk-On
2020-02-14,0.8185003486207425,-0.020465740540745847,-0.10176205553795906,0.06722321335076074,0.08671616952453166,0.001858748829053102,Risk-On
2020-02-15,0.8198599209561654,-0.04055574372172619,-0.08597537130092389,0.09111295596624643,0.07661802940116257,0.018196716702000196,Risk-On
2020-02-16,0.8185801908485636,-0.04513557615760773,-0.08264260842983855,0.09508531450190612,0.07456960063090413,0.020009724840679703,Risk-On
2020-02-17,0.8106908079191698,-0.02954878700615605,-0.08745757810894686,0.08922670919895628,0.08177234645656814,-0.0009324029201871227,Risk-On
2020-02-18,0.8141206155009345,-0.034919486470511206,-0.08134067504655194,0.10693613177236203,0.09547253784684487,0.012188727028905387,Risk-On
2020-02-19,0.8180650289595968,-0.016815995676632105,-0.09185134399463249,0.08122934573726187,0.10477938211105482,0.0007687966590688029,Risk-On
2020-02-20,0.8177969151474203,-0.01727350840309126,-0.09246594244615858,0.08073985130695782,0.10366124830508015,0.00026471321425703667,Risk-On
2020-02-21,0.8184028878831098,-0.02066043430228514,-0.09040326690004435,0.08342169414784975,0.09598092921497275,0.003047681331047192,Risk-On
2020-02-22,0.8187123155631905,-0.029658267460016898,-0.08909938790297332,0.08380200205529204,0.08760798184173478,0.0052653020090383225,Risk-On
2020-02-23,0.8198679772002767,-0.03383288942597302,-0.08397104135997789,0.08961387427529151,0.08583147496287315,0.00853724697324061,Risk-On
2020-02-24,0.8183322960845649,0.011758050436141943,-0.09345317479617975,0.07635367483350795,0.09446537937387826,-0.032738388649624764,Risk-Off
2020-02-25,0.8185617817595016,0.0533750572031007,-0.10109796482515171,0.08819365431416705,0.11188028076827063,-0.04972471197097002,Risk-Off
2020-02-26,0.8236013776917843,0.06040210328379536,-0.09324626573637416,0.0804618025526167,0.10654668738694018,-0.04872438908339369,Risk-Off
2020-02-27,0.8237722564862452,0.05732476222090145,-0.09320913375121906,0.08053521211509383,0.10619950191542167,-0.04856932927613677,Risk-Off
2020-02-28,0.8244990909582928,0.05879371159157363,-0.09829021300507569,0.08658473078728803,0.1090979071252147,-0.0491046738907407,Risk-Off
2020-02-29,0.824658975777569,0.059737392381607704,-0.09823851205791241,0.08799124161772516,0.11013016286256576,-0.0488850737350366,Risk-Off
2020-03-01,0.8261368302443274,0.06466477336179495,-0.09723201560442982,0.07767933308081008,0.10949476423513665,-0.051510028957416375,Risk-Off
2020-03-02,0.8283512862436267,0.09889574408461421,-0.0987194351643239,0.08375852069364179,0.07924648666816687,-0.07084613346195225,Risk-Off
2020-03-03,0.8282474116885175,0.10201666109619606,-0.10296646144736032,0.07360414859146837,0.08060074347028796,-0.07301271906228744,Risk-Off
2020-03-04,0.8277619431195795,0.09298518405261814,-0.1010100061034205,0.06844505704496742,0.07974119970987993,-0.07635164546673436,Risk-Off
2020-03-05,0.8272486154561522,0.060807834819045066,-0.08848486133526241,0.08937717880276799,0.06014785331732643,-0.05241874811471895,Risk-Off
2020-03-06,0.8242699547424512,0.058144604547012764,-0.08137668522355976,0.08923902299150338,0.05322136521804169,-0.05164877861348502,Risk-Off
2020-03-07,0.8248859905165006,0.058174474915264444,-0.08618104473753899,0.08840074578302591,0.05209434650047445,-0.05090018848652008,Risk-Off
2020-03-08,0.8355925214439728,0.05653744856282404,-0.09486412363814403,0.08270045128500333,0.05072215275656131,-0.04865414519947411,Risk-Off
2020-03-09,0.8341059667944863,0.07694625442003845,-0.09093190410803544,0.08094190218253536,0.06469412147639993,-0.06045228741596534,Risk-Off
2020-03-10,0.8344370899974457,0.07099640247934727,-0.07836439420027626,0.07791911866304392,0.06357574957915808,-0.05771050857747548,Risk-Off
2020-03-11,0.8328564619490235,0.06616266823320915,-0.0745132349213538,0.07720171672714239,0.06359555068999348,-0.057120874972385494,Risk-Off
2020-03-12,0.9235275319657472,0.43840460607592857,0.581993088781595,0.35989464556067163,-0.1663550811350986,-0.27295940735513413,Risk-Off
2020-03-13,0.9262781512658119,0.4701401235665024,0.6017697842276776,0.2809488984285975,-0.0911008071203672,-0.30707468450533393,Risk-Off
2020-03-14,0.9284613927579887,0.4673284480778349,0.5996716855732528,0.2808329897631519,-0.09050183680208554,-0.3048423548814344,Risk-Off
2020-03-15,0.9304056420490058,0.46657963080515347,0.5985774340193714,0.2802487395261965,-0.09078068169503353,-0.30472139159762507,Risk-Off
2020-03-16,0.9309554220947737,0.45889066221063085,0.5360097660352872,0.28948916563126154,-0.0703330791420802,-0.32233946675936526,Risk-Off
2020-03-17,0.9316342102883399,0.4622902966261889,0.4530277671496879,0.2951622936452185,-0.038473025111741624,-0.32638929136084366,Risk-Off
2020-03-18,0.9316477910189994,0.45034357031838784,0.37943056600975195,0.290622432296172,-0.03226044185625359,-0.3266540695278306,Risk-Off
2020-03-19,0.934571247884834,0.43819925861022296,0.4270616547907356,0.23032407608893293,0.056611734378144915,-0.3306390943453329,Risk-Off
2020-03-20,0.9343625527162014,0.4307646495495638,0.42423353169132155,0.22896257240878687,0.05671778697438552,-0.32994626527872045,Risk-Off
2020-03-21,0.934195300849332,0.431516039167847,0.4250881505185099,0.23211923151349026,0.05749344981995691,-0.332010948159061,Risk-Off
2020-03-22,0.9327593210345011,0.4320684367593583,0.4377218942754701,0.24457310223243425,0.04747974521002817,-0.3172777442859824,Risk-Off
2020-03-23,0.9342075463863181,0.4113989575295943,0.4575468496298734,0.2806250865886771,0.03936993237438233,-0.3252522506646851,Risk-Off
2020-03-24,0.9341520483903356,0.4132843891286976,0.46405169280954317,0.2884075461917464,0.028854532779785315,-0.3254592023496891,Risk-Off
2020-03-25,0.9345213447625004,0.4125496253215912,0.45897379445384706,0.28932807549817624,0.030746625505065843,-0.3276546141741285,Risk-Off
2020-03-26,0.9344734496974394,0.4054208802764799,0.45901638289493457,0.28890986949143166,0.02588672996541292,-0.3277421982467647,Risk-Off
2020-03-27,0.9344424278477886,0.4086364802325989,0.45500987804822685,0.2910884743556388,0.03678498725941043,-0.33013275353981725,Risk-Off
2020-03-28,0.9344728004074138,0.4075305259534738,0.4547802734749441,0.29833110462468676,0.0347288388059477,-0.32790154213088757,Risk-Off
2020-03-29,0.9347299027992607,0.40689874556376854,0.4534443694433605,0.29750917019633594,0.035154812059020796,-0.3297373288956815,Risk-Off
2020-03-30,0.9339914434720351,0.4173552263490228,0.4508770045478358,0.29909342280624285,0.05480805356986118,-0.3428142697490077,Risk-Off
2020-03-31,0.9340307832095792,0.41756302449102345,0.45204793925650144,0.289210824929273,0.053950977262236334,-0.3448534927051249,Risk-Off
2020-04-01,0.9341388283937391,0.4060217989848749,0.44967513536744586,0.2911518688714606,0.058329007690704156,-0.34487135647877226,Risk-Off
2020-04-02,0.9342178080144244,0.40794586443662173,0.44991831764725904,0.29407263394522887,0.06221702058159328,-0.3473377088672184,Risk-Off
2020-04-03,0.9341056140164545,0.40828555575588144,0.4499388531128094,0.2934940935871589,0.06113223785897439,-0.34558458060299974,Risk-Off
2020-04-04,0.9340060053742514,0.4093269242688017,0.45225650309346094,0.2977502071129626,0.05952644040404772,-0.3480312222559427,Risk-Off
2020-04-05,0.9340536711536725,0.40971964822524276,0.4522344366058662,0.2984649435074874,0.05960712079354926,-0.34976089037759595,Risk-Off
2020-04-06,0.9306158234787423,0.419542697095162,0.4566854722117885,0.3124468885208063,0.06178144019441277,-0.34776060812712867,Risk-Off
2020-04-07,0.9306453432507676,0.4195036023211549,0.4567275372602873,0.3136737442520653,0.0638928597525141,-0.3486133114180575,Risk-Off
2020-04-08,0.9304530984908848,0.42286946589495156,0.45567696086922027,0.30875865497854066,0.06124896715280277,-0.3576791615680536,Risk-Off
2020-04-09,0.9305444125638238,0.42196999240719707,0.44988905963653414,0.3023344889757516,0.0614881998390453,-0.3571533264403651,Risk-Off
2020-04-10,0.9311813604527857,0.420093244501986,0.44830125137010957,0.30152008473981406,0.06134403865535095,-0.3552026763415746,Risk-Off
2020-04-11,0.9313818557335349,0.42015456788883304,0.44819787646101084,0.3013462562383833,0.06105917560822544,-0.35522764920580935,Risk-Off
2020-04-12,0.9313681056003971,0.421506838174325,0.44729078025008967,0.3000501996649449,0.060131999064179396,-0.35836077294634955,Risk-Off
2020-04-13,0.9313443751654511,0.42201306886234197,0.44866647458588543,0.2959894034105672,0.05953082316796078,-0.35780361393029264,Risk-Off
2020-04-14,0.9312872931786097,0.41987737174480594,0.44878509237540243,0.2956021053249871,0.0603456752227195,-0.3567151505366893,Risk-Off
2020-04-15,0.9313099293179841,0.42135591556372753,0.44610003438161877,0.2967232812560663,0.05400106162408784,-0.35808113494301214,Risk-Off
2020-04-16,0.9317487478212655,0.42079899204108506,0.4448857431602808,0.2938145573892439,0.06431573484373737,-0.3582251705015486,Risk-Off
2020-04-17,0.9320120421108513,0.41911451227620616,0.44546817044426856,0.29159216321017034,0.06458431434281157,-0.3577636744551194,Risk-Off
2020-04-18,0.9301545572341661,0.4188798059443847,0.44556806554178957,0.2916724299677319,0.0644207298332616,-0.35768644757277224,Risk-Off
2020-04-19,0.9299811815694238,0.41873041846097514,0.4462526145501715,0.29235599579767246,0.065569365709372,-0.3571422081977391,Risk-Off
2020-04-20,0.9303476889294268,0.4246147321681679,0.4498863014559479,0.2914218318716672,0.06226174151953681,-0.3674145996652845,Risk-Off
2020-04-21,0.9303456563182179,0.42236007749449683,0.44988778103062493,0.2914503539532513,0.06231658634220406,-0.3674887885104594,Risk-Off
2020-04-22,0.9318710352087951,0.4317779351882554,0.46509467808746485,0.3001901893331708,0.05701518600664566,-0.36297513208046916,Risk-Off
2020-04-23,0.9368482470798207,0.4329979675342971,0.46843670476182564,0.3054941479365966,0.05778276967002644,-0.36466018927313815,Risk-Off
2020-04-24,0.9370539896214956,0.43417867324086834,0.4688190090793806,0.30491378888399584,0.05765592083294142,-0.36520338355961335,Risk-Off
2020-04-25,0.9371232403152858,0.4356805770424707,0.46811653604381076,0.3027223728188199,0.05695954673900678,-0.3645188965105869,Risk-Off
2020-04-26,0.9371370543920583,0.4357766628447267,0.46818345194670913,0.30351104566245596,0.05739611280590358,-0.364726777753474,Risk-Off
2020-04-27,0.9367427177967703,0.43703877074952435,0.4673471705674867,0.30320600266910147,0.05530289609409186,-0.36872355188718636,Risk-Off
2020-04-28,0.9367548235902392,0.4369524285600724,0.4674834969460413,0.3034988415699367,0.05526526761233146,-0.36931423000343916,Risk-Off
2020-04-29,0.9352455672270478,0.4438146876862972,0.46043561714950393,0.3045352699837421,0.04378153356982722,-0.3747281451305492,Risk-Off
2020-04-30,0.9349856088723413,0.4442415260820029,0.460890753443439,0.30502463146454445,0.0461000271444145,-0.3753736625697848,Risk-Off
2020-05-01,0.9350683370676998,0.4390400019054738,0.4604957268999908,0.3059942236665649,0.04445230891791169,-0.37183145072462925,Risk-Off
2020-05-02,0.9349134954880386,0.4387710486971248,0.4617551541865261,0.3067890275036546,0.04302455770047205,-0.37312293985530187,Risk-Off
2020-05-03,0.9352961118598407,0.4387018190996815,0.4617923745340901,0.30778016792499197,0.044172131854893285,-0.37290876843459153,Risk-Off
2020-05-04,0.9351621584157193,0.43870382131804103,0.4618031094863144,0.3077927599794139,0.044228565020873196,-0.3729302084282195,Risk-Off
2020-05-05,0.9348845872201148,0.4392081984020464,0.4615012766557469,0.3084737369025419,0.0453675658632942,-0.37313249514741376,Risk-Off
2020-05-06,0.9342965086726792,0.4398375305191703,0.4587037636040195,0.2995212655884071,0.051350140917606986,-0.3780373530500929,Risk-Off
2020-05-07,0.9329107744559211,0.44134523449260243,0.45943521815445487,0.3072911832448289,0.04690177863220933,-0.3829065943722797,Risk-Off
2020-05-08,0.9327045709342526,0.4399368519681111,0.4602259595489451,0.3082490018401894,0.047514091759046716,-0.3790316568044453,Risk-Off
2020-05-09,0.9324831394046298,0.43986443042545154,0.4605444806774587,0.3075313172746069,0.04609863288091352,-0.37734131195846243,Risk-Off
2020-05-10,0.9337667234851025,0.43549036650843026,0.45655977528933095,0.3053465957894458,0.04569393697059831,-0.3731707985565231,Risk-Off
2020-05-11,0.9338028397355324,0.4352969545326961,0.45719866039066487,0.3063055646490572,0.043056321723642786,-0.3725861705136783,Risk-Off
2020-05-12,0.9337546809370035,0.4319416843371421,0.45856103799581555,0.3073702534770973,0.04024732010654786,-0.36289677432925604,Risk-Off
2020-05-13,0.933841899969787,0.4269115126923672,0.4583986233286815,0.310068385837298,0.043093800289805445,-0.36139681635087356,Risk-Off
2020-05-14,0.9327630485888747,0.42840410908014714,0.4594502599513001,0.31292970946919607,0.045814473671637115,-0.3646952423591567,Risk-Off
2020-05-15,0.9327841837140474,0.4263747824820699,0.45826465789739695,0.3099718956890413,0.04670269953618565,-0.3622897151772729,Risk-Off
2020-05-16,0.9326101078229571,0.42706509112745566,0.45978337008032233,0.3110087647766086,0.04475884950898065,-0.3616755304412448,Risk-Off
2020-05-17,0.9326649254259207,0.42678701904564736,0.45936316408723654,0.3103905398900935,0.04481318680116676,-0.3612169882696642,Risk-Off
2020-05-18,0.9323517974466724,0.42524677639355296,0.4604203591663928,0.3094689265548695,0.04385253666717813,-0.3612600611465515,Risk-Off
2020-05-19,0.9321501514135329,0.4259394121172481,0.4602473673577233,0.30654507111255813,0.04470522286713522,-0.36078998144914387,Risk-Off
2020-05-20,0.9318102400959126,0.42478055034340945,0.460260236113652,0.3053989547480037,0.05001749719895668,-0.3624012245153775,Risk-Off
2020-05-21,0.9320360343553645,0.4252140955117572,0.4587338528873507,0.3109947085837492,0.04661327231119515,-0.3641428892251406,Risk-Off
2020-05-22,0.931386617846445,0.4265105635123916,0.4597514323617032,0.3116729541259401,0.04773467042983731,-0.36571929729093905,Risk-Off
2020-05-23,0.9313830029635461,0.42624244885249246,0.45968010462961956,0.3127238054892379,0.047599704590333296,-0.36534769108832427,Risk-Off
2020-05-24,0.9310731724870194,0.42501727460653255,0.4586339650513619,0.3121767385660935,0.04778942158669794,-0.3639070162108025,Risk-Off
2020-05-25,0.9314406352211649,0.42486967268762066,0.46061508054659694,0.31568250245165896,0.046137988231744434,-0.36534565399304253,Risk-Off
2020-05-26,0.9314190561112663,0.4239736039178459,0.4607682074523982,0.3152338179159233,0.04776599790592184,-0.3652881923606909,Risk-Off
2020-05-27,0.9317813613364724,0.4269564726074724,0.46269452843490455,0.31368214764984953,0.05072995930732104,-0.3700126990196769,Risk-Off
2020-05-28,0.9320330056674563,0.42637734949566647,0.46158349629299683,0.31412088341233485,0.04377702254082812,-0.3684198519808306,Risk-Off
2020-05-29,0.9320057093883963,0.4262607553430471,0.4610077047715316,0.31301036675177457,0.0439024849569389,-0.3678559802401187,Risk-Off
2020-05-30,0.9299659406461123,0.425588319663761,0.46030937242940284,0.3123784565880497,0.0422874247591845,-0.3681445772126562,Risk-Off
2020-05-31,0.9299754974402925,0.42528998804360624,0.4608278390591406,0.3131159284588784,0.042227726722282706,-0.3681650845199833,Risk-Off
2020-06-01,0.9301441895809397,0.4247802630432545,0.45696630245538467,0.3138353289181876,0.03193161731209122,-0.36601890208137366,Risk-Off
2020-06-02,0.929588891629953,0.4199399273677589,0.4550916413157121,0.3173191272973681,0.03629237137718543,-0.35885316902586883,Risk-Off
2020-06-03,0.9297550818280964,0.4199731089509199,0.4547046791692412,0.31420502893159546,0.03410067197003233,-0.35886151699121815,Risk-Off
2020-06-04,0.929546159737065,0.4197016534606627,0.4534631735939202,0.31477592702803925,0.0317653171834733,-0.3587527528985968,Risk-Off
2020-06-05,0.9297051685985515,0.4162832269915172,0.45325410643273367,0.3146212656555284,0.030638629468789758,-0.3571998318775482,Neutral
2020-06-06,0.9296556151627826,0.4161823616527531,0.45364343692400405,0.3145792659571121,0.03031032368203677,-0.3558961045284485,Neutral
2020-06-07,0.9296609394687,0.41617974230668686,0.4535237649990111,0.31500994886748473,0.029249162273131898,-0.3563751413793242,Neutral
2020-06-08,0.9296807747374028,0.41603908333503103,0.4541703517691321,0.3151656210331293,0.028603586112185688,-0.35704538654375484,Risk-Off
2020-06-09,0.9296639923075944,0.4159611350619509,0.4550023568233597,0.3148864603362601,0.028405223960672202,-0.357048167849078,Risk-Off
2020-06-10,0.9297360030179753,0.4157073861232593,0.45523565766897967,0.3143796772222238,0.027926564040974048,-0.3582246520011172,Risk-Off
2020-06-11,0.9302356345433032,0.42337885725863567,0.4556100639289112,0.31752212841050204,0.015528147609036085,-0.3663914244232208,Risk-Off
2020-06-12,0.930283060476029,0.4238366689688572,0.45569361777853556,0.3175510004743524,0.017819404065055843,-0.36665286591326735,Risk-Off
2020-06-13,0.9305820112772235,0.4255487683218996,0.4550360541354636,0.3176337194192813,0.01697380543544616,-0.3691471719388486,Risk-Off
2020-06-14,0.9307952049728953,0.4265199213934746,0.4558704931487592,0.3179034525856728,0.018653698302994067,-0.36949363114936196,Risk-Off
2020-06-15,0.9301375617548899,0.4303018422412873,0.4638832631671435,0.32132434293001877,0.013095140832986858,-0.37478843395645944,Risk-Off
2020-06-16,0.9302762393008214,0.4305145446562858,0.4636053898444007,0.3214643178925026,0.013696011054170542,-0.3751756668924409,Risk-Off
2020-06-17,0.9303105141831115,0.4306284692967296,0.4636933004750672,0.32135086317329165,0.01324568358002973,-0.3750263814236075,Risk-Off
2020-06-18,0.9303123795387604,0.4305863438848428,0.463511351256578,0.3214860205959865,0.012632054339202675,-0.3747575615145817,Risk-Off
2020-06-19,0.9305452372389614,0.43164846308912236,0.4645831905169891,0.3201604038395401,0.01186657562333692,-0.37576031256139947,Risk-Off
2020-06-20,0.9304673921623161,0.43207417785530794,0.4644277544711052,0.3208330502215594,0.011584869865233173,-0.3759253434097553,Risk-Off
2020-06-21,0.9305081624409853,0.4320833810387576,0.4645861557431173,0.3219304081760691,0.011569861046048317,-0.37590348256767636,Risk-Off
2020-06-22,0.9307806097726011,0.4325279126877929,0.4635556688801541,0.32321996139516074,0.006219044450342855,-0.37860215253306984,Risk-Off
2020-06-23,0.9307487030816165,0.4326499915630452,0.46367560624050447,0.3233650880094731,0.006435061351199147,-0.37855736886033853,Risk-Off
2020-06-24,0.9309042173332894,0.43490616227956924,0.46328340655166883,0.3244260506451088,0.0031985940498033666,-0.3811886203937082,Risk-Off
2020-06-25,0.9308841031633422,0.43427828333618984,0.4631479959010185,0.3245217777578978,0.002717984081655172,-0.38035599790360575,Risk-Off
2020-06-26,0.9314178607634194,0.43442533073679945,0.4630113389873451,0.3240968900104046,0.002513490094127619,-0.3807216351991379,Risk-Off
2020-06-27,0.9312974884131403,0.434071418043081,0.46306518424650905,0.3245239035520693,0.00162217486572379,-0.37964923773385445,Risk-Off
2020-06-28,0.9312810559394784,0.43436520081813773,0.46259126767403286,0.3246510242354671,0.00020868113302847425,-0.38195360960811875,Risk-Off
2020-06-29,0.9313002975415929,0.4341447833316361,0.46261177738732623,0.32463456184085127,0.0002415021366366898,-0.3812778884639358,Risk-Off
2020-06-30,0.9312626231547128,0.4354440877611426,0.4646446273295523,0.3270499759173959,0.0043534151092039204,-0.3864371114574867,Risk-Off
2020-07-01,0.9310580147292675,0.4386146448455657,0.4637925000823703,0.3221622359057825,0.004095002200567405,-0.3960164603757088,Risk-Off
2020-07-02,0.9310753082744729,0.4381490487145981,0.4635581081325173,0.321989128071681,0.003706594724553914,-0.3951703015429935,Risk-Off
2020-07-03,0.9309926681077724,0.43813423986301264,0.4635684708085621,0.322011457220612,0.0037093417390144266,-0.3951401523034229,Risk-Off
2020-07-04,0.9306415095950463,0.43835634121663436,0.46565140159260243,0.3188183914913362,0.005837530077821771,-0.39522998707890794,Risk-Off
2020-07-05,0.9339307992910363,0.44016789650795207,0.4682509888801198,0.3181485898103666,0.0018742486996553734,-0.39576224510536134,Risk-Off
2020-07-06,0.933967047766389,0.44190566438255074,0.46729113006052303,0.3189276994463282,-0.0016815323755476454,-0.39564217747234176,Risk-Off
2020-07-07,0.9340385357334863,0.4435725230116423,0.46755944876749256,0.31662988491616134,-0.0009792080215219395,-0.39953434371765384,Risk-Off
2020-07-08,0.934039454479626,0.4450467688203476,0.4669937431931368,0.3160570889901042,-0.002317596563942637,-0.4006146783891966,Risk-Off
2020-07-09,0.9341277331221572,0.44543723458683987,0.465998639814741,0.31644565252683604,-0.0035245740320388676,-0.40129708470473674,Risk-Off
2020-07-10,0.934038043534346,0.44533210929710254,0.46623534560534646,0.31666159171224206,-0.0035362681070878147,-0.4005539384574953,Risk-Off
2020-07-11,0.9340486845300612,0.44566889221906597,0.46618719831773864,0.3166457178127933,-0.003551944042736649,-0.40080320266662167,Risk-Off
2020-07-12,0.9336283600569164,0.4495450704453002,0.46882461710337037,0.32044495516931887,-0.004084279956074883,-0.40393497359334735,Risk-Off
2020-07-13,0.9335982762767417,0.44957797920120074,0.46894950235655614,0.3207519393553068,-0.0039877911209005015,-0.40127747851537804,Risk-Off
2020-07-14,0.9335823097178539,0.44978483867001817,0.46888153862683646,0.32045939559135284,-0.0037216406238400083,-0.40036348831531643,Risk-Off
2020-07-15,0.9335189033617961,0.44925963754265985,0.46989128772345146,0.3204067337701076,-0.005276685280154015,-0.3989786555849637,Risk-Off
2020-07-16,0.9337737982109484,0.44931697422777417,0.4698339953721027,0.32033470148845256,-0.005776480736451986,-0.39898411079409796,Risk-Off
2020-07-17,0.9337592288640909,0.44972261533004027,0.47007262230652846,0.3201177803010906,-0.005913300914703034,-0.39861518315950223,Risk-Off
2020-07-18,0.9337310789220857,0.44974440886034606,0.4700500311096673,0.32007477633537107,-0.005897635821536315,-0.39866441828168714,Risk-Off
2020-07-19,0.933679983706341,0.4498891542179233,0.4698378457914859,0.3200536594286281,-0.005707855452854124,-0.39980695724976684,Risk-Off
2020-07-20,0.9336248798049597,0.44967231335695435,0.4698392425375012,0.31980608124552007,-0.005616783902279963,-0.3992968575202655,Neutral
2020-07-21,0.9335772960520591,0.45038867836604946,0.4708911739383183,0.3221685941862143,-0.008284085235385043,-0.3991450053861779,Neutral
2020-07-22,0.9322610045963113,0.4509729346133031,0.4708755606308513,0.32281984333184105,-0.00902288650710556,-0.4015982374001923,Neutral
2020-07-23,0.9313123729134031,0.45039051699405025,0.47091454392766585,0.32271423696789614,-0.009333834726732588,-0.4006636244421437,Risk-Off
