Date,BTC,SPY,VIX,Risk-On,Risk-Off,Inflation,Rate Hike,Regime
2018-01-02,14982.099609375,237.20822143554688,9.770000457763672,False,False,False,False,Neutral
2018-01-03,15201.0,238.70851135253906,9.149999618530273,False,False,False,False,Neutral
2018-01-04,15599.2001953125,239.71470642089844,9.220000267028809,False,False,False,False,Neutral
2018-01-05,17429.5,241.31211853027344,9.220000267028809,False,False,False,False,Neutral
2018-01-06,17527.0,241.31211853027344,9.220000267028809,False,False,False,False,Neutral
2018-01-07,16477.599609375,241.31211853027344,9.220000267028809,False,False,False,False,Neutral
2018-01-08,15170.099609375,241.75347900390625,9.520000457763672,False,False,False,False,Neutral
2018-01-09,14595.400390625,242.3007049560547,10.079999923706055,False,False,False,False,Neutral
2018-01-10,14973.2998046875,241.9300079345703,9.819999694824219,False,False,False,False,Neutral
2018-01-11,13405.7998046875,243.695068359375,9.880000114440918,False,False,False,False,Neutral
2018-01-12,13980.599609375,245.2837371826172,10.15999984741211,False,False,False,False,Neutral
2018-01-13,14360.2001953125,245.2837371826172,10.15999984741211,False,False,False,False,Neutral
2018-01-14,13772.0,245.2837371826172,10.15999984741211,False,False,False,False,Neutral
2018-01-15,13819.7998046875,245.2837371826172,10.15999984741211,False,False,False,False,Neutral
2018-01-16,11490.5,244.44537353515625,11.65999984741211,False,False,False,False,Neutral
2018-01-17,11188.599609375,246.77525329589844,11.90999984741211,False,False,False,False,Neutral
2018-01-18,11474.900390625,246.36041259765625,12.220000267028809,False,False,False,False,Neutral
2018-01-19,11607.400390625,247.48133850097656,11.270000457763672,False,False,False,False,Neutral
2018-01-20,12899.2001953125,247.48133850097656,11.270000457763672,False,False,False,False,Neutral
2018-01-21,11600.099609375,247.48133850097656,11.270000457763672,False,False,False,False,Neutral
2018-01-22,10931.400390625,249.49354553222656,11.029999732971191,False,False,False,False,Neutral
2018-01-23,10868.400390625,250.02310180664062,11.100000381469727,False,False,False,False,Neutral
2018-01-24,11359.400390625,249.9261016845703,11.470000267028809,False,False,False,False,Neutral
2018-01-25,11259.400390625,250.03196716308594,11.579999923706055,False,False,False,False,Neutral
2018-01-26,11171.400390625,252.92678833007812,11.079999923706055,False,False,False,False,Neutral
2018-01-27,11440.7001953125,252.92678833007812,11.079999923706055,False,False,False,False,Neutral
2018-01-28,11786.2998046875,252.92678833007812,11.079999923706055,False,False,False,False,Neutral
2018-01-29,11296.400390625,251.24989318847656,13.84000015258789,False,False,False,False,Neutral
2018-01-30,10106.2998046875,248.6727752685547,14.789999961853027,False,False,False,False,Neutral
2018-01-31,10221.099609375,248.7964324951172,13.539999961853027,False,False,False,False,Neutral
2018-02-01,9170.5400390625,248.51388549804688,13.470000267028809,False,False,False,False,Neutral
2018-02-02,8830.75,243.103759765625,17.309999465942383,False,False,False,False,Neutral
2018-02-03,9174.91015625,243.103759765625,17.309999465942383,False,False,False,False,Neutral
2018-02-04,8277.009765625,243.103759765625,17.309999465942383,False,False,False,False,Neutral
2018-02-05,6955.27001953125,232.9365997314453,37.31999969482422,False,True,False,False,Risk-Off
2018-02-06,7754.0,237.52593994140625,29.979999542236328,False,True,False,False,Risk-Off
2018-02-07,7621.2998046875,236.23739624023438,27.729999542236328,False,True,False,False,Risk-Off
2018-02-08,8265.58984375,227.3764190673828,33.459999084472656,False,True,False,False,Risk-Off
2018-02-09,8736.98046875,230.79196166992188,29.059999465942383,False,True,False,False,Risk-Off
2018-02-10,8621.900390625,230.79196166992188,29.059999465942383,False,True,False,False,Risk-Off
2018-02-11,8129.97021484375,230.79196166992188,29.059999465942383,False,True,False,False,Risk-Off
2018-02-12,8926.5703125,234.1810302734375,25.610000610351562,False,True,False,False,Risk-Off
2018-02-13,8598.3095703125,234.7635040283203,24.969999313354492,False,False,False,False,Neutral
2018-02-14,9494.6298828125,237.93194580078125,19.260000228881836,False,False,False,False,Neutral
2018-02-15,10166.400390625,240.96798706054688,19.1299991607666,False,False,False,False,Neutral
2018-02-16,10233.900390625,241.0384979248047,19.459999084472656,False,False,False,False,Neutral
2018-02-17,11112.7001953125,241.0384979248047,19.459999084472656,False,False,False,False,Neutral
2018-02-18,10551.7998046875,241.0384979248047,19.459999084472656,False,False,False,False,Neutral
2018-02-19,11225.2998046875,241.0384979248047,19.459999084472656,False,False,False,False,Neutral
2018-02-20,11403.7001953125,239.52932739257812,20.600000381469727,False,False,False,False,Neutral
2018-02-21,10690.400390625,238.3379364013672,20.020000457763672,False,False,False,False,Neutral
2018-02-22,10005.0,238.6468048095703,18.719999313354492,False,False,False,False,Neutral
2018-02-23,10301.099609375,242.4507293701172,16.489999771118164,False,False,False,False,Neutral
2018-02-24,9813.0703125,242.4507293701172,16.489999771118164,False,False,False,False,Neutral
2018-02-25,9664.73046875,242.4507293701172,16.489999771118164,False,False,False,False,Neutral
2018-02-26,10366.7001953125,245.26608276367188,15.800000190734863,True,False,False,False,Risk-On
2018-02-27,10725.599609375,242.20359802246094,18.59000015258789,False,False,False,False,Neutral
2018-02-28,10397.900390625,239.7499542236328,19.850000381469727,False,False,False,False,Neutral
2018-03-01,10951.0,236.26388549804688,22.469999313354492,False,False,False,False,Neutral
2018-03-02,11086.400390625,237.48182678222656,19.59000015258789,False,False,False,False,Neutral
2018-03-03,11489.7001953125,237.48182678222656,19.59000015258789,False,False,False,False,Neutral
2018-03-04,11512.599609375,237.48182678222656,19.59000015258789,False,False,False,False,Neutral
2018-03-05,11573.2998046875,240.22654724121094,18.729999542236328,False,False,False,False,Neutral
2018-03-06,10779.900390625,240.8356170654297,18.360000610351562,False,False,False,False,Neutral
2018-03-07,9965.5703125,240.74732971191406,17.760000228881836,False,False,False,False,Neutral
2018-03-08,9395.009765625,241.91236877441406,16.540000915527344,False,False,False,False,Neutral
2018-03-09,9337.5498046875,246.1222381591797,14.640000343322754,False,False,False,False,Neutral
2018-03-10,8866.0,246.1222381591797,14.640000343322754,False,False,False,False,Neutral
2018-03-11,9578.6298828125,246.1222381591797,14.640000343322754,False,False,False,False,Neutral
2018-03-12,9205.1201171875,245.81324768066406,15.779999732971191,False,False,False,False,Neutral
2018-03-13,9194.849609375,244.2246856689453,16.350000381469727,False,False,False,False,Neutral
2018-03-14,8269.8095703125,242.97140502929688,17.229999542236328,False,False,False,False,Neutral
2018-03-15,8300.8603515625,242.70668029785156,16.59000015258789,False,False,False,False,Neutral
2018-03-16,8338.349609375,242.96986389160156,15.800000190734863,False,False,False,False,Neutral
2018-03-17,7916.8798828125,242.96986389160156,15.800000190734863,False,False,False,False,Neutral
2018-03-18,8223.6796875,242.96986389160156,15.800000190734863,False,False,False,False,Neutral
2018-03-19,8630.650390625,239.6822967529297,19.020000457763672,False,False,False,False,Neutral
2018-03-20,8913.4697265625,240.08998107910156,18.200000762939453,False,False,False,False,Neutral
2018-03-21,8929.2802734375,239.62913513183594,17.860000610351562,False,False,False,False,Neutral
2018-03-22,8728.4697265625,233.63912963867188,23.34000015258789,False,False,False,False,Neutral
2018-03-23,8879.6201171875,228.6592254638672,24.8700008392334,False,False,False,False,Neutral
2018-03-24,8668.1201171875,228.6592254638672,24.8700008392334,False,False,False,False,Neutral
2018-03-25,8495.7802734375,228.6592254638672,24.8700008392334,False,False,False,False,Neutral
2018-03-26,8209.400390625,234.91510009765625,21.030000686645508,False,False,False,False,Neutral
2018-03-27,7833.0400390625,230.91883850097656,22.5,False,False,False,False,Neutral
2018-03-28,7954.47998046875,230.23643493652344,22.8700008392334,False,False,False,False,Neutral
2018-03-29,7165.7001953125,233.1782684326172,19.969999313354492,False,False,False,False,Neutral
2018-03-30,6890.52001953125,233.1782684326172,19.969999313354492,False,False,False,False,Neutral
2018-03-31,6973.52978515625,233.1782684326172,19.969999313354492,False,False,False,False,Neutral
2018-04-01,6844.22998046875,233.1782684326172,19.969999313354492,False,False,False,False,Neutral
2018-04-02,7083.7998046875,228.1453094482422,23.6200008392334,False,False,False,False,Neutral
2018-04-03,7456.10986328125,231.06942749023438,21.100000381469727,False,False,False,False,Neutral
2018-04-04,6853.83984375,233.5416259765625,20.059999465942383,False,False,False,False,Neutral
2018-04-05,6811.47021484375,235.3848114013672,18.940000534057617,False,False,False,False,Neutral
2018-04-06,6636.31982421875,230.13900756835938,21.489999771118164,False,False,False,False,Neutral
2018-04-07,6911.08984375,230.13900756835938,21.489999771118164,False,False,False,False,Neutral
2018-04-08,7023.52001953125,230.13900756835938,21.489999771118164,False,False,False,False,Neutral
2018-04-09,6770.72998046875,231.2732391357422,21.770000457763672,False,False,False,False,Neutral
2018-04-10,6834.759765625,234.95053100585938,20.469999313354492,False,False,False,False,Neutral
2018-04-11,6968.31982421875,233.71888732910156,20.239999771118164,False,False,False,False,Neutral
2018-04-12,7889.25,235.64170837402344,18.489999771118164,False,False,False,False,Neutral
2018-04-13,7895.9599609375,234.95053100585938,17.40999984741211,False,False,False,False,Neutral
2018-04-14,7986.240234375,234.95053100585938,17.40999984741211,False,False,False,False,Neutral
2018-04-15,8329.1103515625,234.95053100585938,17.40999984741211,False,False,False,False,Neutral
2018-04-16,8058.669921875,236.88223266601562,16.559999465942383,False,False,False,False,Neutral
2018-04-17,7902.08984375,239.41656494140625,15.25,False,False,False,False,Neutral
2018-04-18,8163.419921875,239.59376525878906,15.600000381469727,False,False,False,False,Neutral
2018-04-19,8294.3095703125,238.26467895507812,15.960000038146973,False,False,False,False,Neutral
2018-04-20,8845.830078125,236.24427795410156,16.8799991607666,False,False,False,False,Neutral
2018-04-21,8895.580078125,236.24427795410156,16.8799991607666,False,False,False,False,Neutral
2018-04-22,8802.4599609375,236.24427795410156,16.8799991607666,False,False,False,False,Neutral
2018-04-23,8930.8798828125,236.20883178710938,16.34000015258789,False,False,False,False,Neutral
2018-04-24,9697.5,233.02774047851562,18.020000457763672,False,False,False,False,Neutral
2018-04-25,8845.740234375,233.60374450683594,17.84000015258789,False,False,False,False,Neutral
2018-04-26,9281.509765625,235.97848510742188,16.239999771118164,False,False,False,False,Neutral
2018-04-27,8987.0498046875,236.19993591308594,15.40999984741211,False,False,False,False,Neutral
2018-04-28,9348.48046875,236.19993591308594,15.40999984741211,False,False,False,False,Neutral
2018-04-29,9419.080078125,236.19993591308594,15.40999984741211,False,False,False,False,Neutral
2018-04-30,9240.5498046875,234.3834228515625,15.930000305175781,False,False,False,False,Neutral
2018-05-01,9119.009765625,234.79994201660156,15.489999771118164,False,False,False,False,Neutral
2018-05-02,9235.919921875,233.22268676757812,15.970000267028809,False,False,False,False,Neutral
2018-05-03,9743.8603515625,232.708740234375,15.899999618530273,False,False,False,False,Neutral
2018-05-04,9700.759765625,235.72146606445312,14.770000457763672,False,False,False,False,Neutral
2018-05-05,9858.150390625,235.72146606445312,14.770000457763672,False,False,False,False,Neutral
2018-05-06,9654.7998046875,235.72146606445312,14.770000457763672,False,False,False,False,Neutral
2018-05-07,9373.009765625,236.51901245117188,14.75,False,False,False,False,Neutral
2018-05-08,9234.8203125,236.51901245117188,14.710000038146973,False,False,False,False,Neutral
2018-05-09,9325.1796875,238.80514526367188,13.420000076293945,False,False,False,False,Neutral
2018-05-10,9043.9404296875,241.03811645507812,13.229999542236328,False,False,False,False,Neutral
2018-05-11,8441.490234375,241.7735137939453,12.649999618530273,False,False,False,False,Neutral
2018-05-12,8504.8896484375,241.7735137939453,12.649999618530273,True,False,False,False,Risk-On
2018-05-13,8723.9404296875,241.7735137939453,12.649999618530273,True,False,False,False,Risk-On
2018-05-14,8716.7900390625,241.88876342773438,12.930000305175781,True,False,False,False,Risk-On
2018-05-15,8510.3798828125,240.22288513183594,14.630000114440918,True,False,False,False,Risk-On
2018-05-16,8368.830078125,241.23304748535156,13.420000076293945,True,False,False,False,Risk-On
2018-05-17,8094.31982421875,241.029296875,13.430000305175781,True,False,False,False,Risk-On
2018-05-18,8250.9697265625,240.4267120361328,13.420000076293945,True,False,False,False,Risk-On
2018-05-19,8247.1796875,240.4267120361328,13.420000076293945,True,False,False,False,Risk-On
2018-05-20,8513.25,240.4267120361328,13.420000076293945,True,False,False,False,Risk-On
2018-05-21,8418.990234375,242.2342987060547,13.079999923706055,True,False,False,False,Risk-On
2018-05-22,8041.77978515625,241.56088256835938,13.220000267028809,True,False,False,False,Risk-On
2018-05-23,7557.81982421875,242.22544860839844,12.579999923706055,True,False,False,False,Risk-On
2018-05-24,7587.33984375,241.72921752929688,12.529999732971191,True,False,False,False,Risk-On
2018-05-25,7480.14013671875,241.15322875976562,13.220000267028809,True,False,False,False,Risk-On
2018-05-26,7355.8798828125,241.15322875976562,13.220000267028809,True,False,False,False,Risk-On
2018-05-27,7368.22021484375,241.15322875976562,13.220000267028809,True,False,False,False,Risk-On
2018-05-28,7135.990234375,241.15322875976562,13.220000267028809,True,False,False,False,Risk-On
2018-05-29,7472.58984375,238.37974548339844,17.020000457763672,True,False,False,False,Risk-On
2018-05-30,7406.52001953125,241.56088256835938,14.9399995803833,True,False,False,False,Risk-On
2018-05-31,7494.169921875,240.08116149902344,15.430000305175781,True,False,False,False,Risk-On
2018-06-01,7541.4501953125,242.4381561279297,13.460000038146973,True,False,False,False,Risk-On
2018-06-02,7643.4501953125,242.4381561279297,13.460000038146973,True,False,False,False,Risk-On
2018-06-03,7720.25,242.4381561279297,13.460000038146973,True,False,False,False,Risk-On
2018-06-04,7514.47021484375,243.59011840820312,12.739999771118164,True,False,False,False,Risk-On
2018-06-05,7633.759765625,243.7672882080078,12.399999618530273,True,False,False,False,Risk-On
2018-06-06,7653.97998046875,245.8053436279297,11.640000343322754,True,False,False,False,Risk-On
2018-06-07,7678.240234375,245.77879333496094,12.130000114440918,True,False,False,False,Risk-On
2018-06-08,7624.919921875,246.50543212890625,12.180000305175781,True,False,False,False,Risk-On
2018-06-09,7531.97998046875,246.50543212890625,12.180000305175781,True,False,False,False,Risk-On
2018-06-10,6786.02001953125,246.50543212890625,12.180000305175781,True,False,False,False,Risk-On
2018-06-11,6906.919921875,246.83323669433594,12.350000381469727,True,False,False,False,Risk-On
2018-06-12,6582.35986328125,247.15225219726562,12.34000015258789,True,False,False,False,Risk-On
2018-06-13,6349.89990234375,246.36361694335938,12.9399995803833,True,False,False,False,Risk-On
2018-06-14,6675.35009765625,246.9838409423828,12.119999885559082,True,False,False,False,Risk-On
2018-06-15,6456.580078125,246.6687774658203,11.979999542236328,True,False,False,False,Risk-On
2018-06-16,6550.16015625,246.6687774658203,11.979999542236328,True,False,False,False,Risk-On
2018-06-17,6499.27001953125,246.6687774658203,11.979999542236328,True,False,False,False,Risk-On
2018-06-18,6734.81982421875,246.16139221191406,12.3100004196167,True,False,False,False,Risk-On
2018-06-19,6769.93994140625,245.21792602539062,13.350000381469727,True,False,False,False,Risk-On
2018-06-20,6776.5498046875,245.6362762451172,12.789999961853027,True,False,False,False,Risk-On
2018-06-21,6729.740234375,244.096435546875,14.640000343322754,True,False,False,False,Risk-On
2018-06-22,6083.68994140625,244.54153442382812,13.770000457763672,True,False,False,False,Risk-On
2018-06-23,6162.47998046875,244.54153442382812,13.770000457763672,True,False,False,False,Risk-On
2018-06-24,6173.22998046875,244.54153442382812,13.770000457763672,True,False,False,False,Risk-On
2018-06-25,6249.18017578125,241.2126007080078,17.329999923706055,False,False,False,False,Neutral
2018-06-26,6093.669921875,241.7466278076172,15.920000076293945,False,False,False,False,Neutral
2018-06-27,6157.1298828125,239.7439727783203,17.90999984741211,False,False,False,False,Neutral
2018-06-28,5903.43994140625,241.11468505859375,16.850000381469727,False,False,False,False,Neutral
2018-06-29,6218.2998046875,241.46176147460938,16.09000015258789,False,False,False,False,Neutral
2018-06-30,6404.0,241.46176147460938,16.09000015258789,False,False,False,False,Neutral
2018-07-01,6385.81982421875,241.46176147460938,16.09000015258789,False,False,False,False,Neutral
2018-07-02,6614.18017578125,241.97796630859375,15.600000381469727,False,False,False,False,Neutral
2018-07-03,6529.58984375,241.12355041503906,16.139999389648438,False,False,False,False,Neutral
2018-07-04,6597.5498046875,241.12355041503906,16.139999389648438,False,False,False,False,Neutral
2018-07-05,6639.14013671875,243.09056091308594,14.970000267028809,False,False,False,False,Neutral
2018-07-06,6673.5,245.14671325683594,13.369999885559082,True,False,False,False,Risk-On
2018-07-07,6856.93017578125,245.14671325683594,13.369999885559082,True,False,False,False,Risk-On
2018-07-08,6773.8798828125,245.14671325683594,13.369999885559082,True,False,False,False,Risk-On
2018-07-09,6741.75,247.3541717529297,12.6899995803833,True,False,False,False,Risk-On
2018-07-10,6329.9501953125,248.2442169189453,12.640000343322754,True,False,False,False,Risk-On
2018-07-11,6394.7099609375,246.42840576171875,13.630000114440918,True,False,False,False,Risk-On
2018-07-12,6228.81005859375,248.66258239746094,12.579999923706055,True,False,False,False,Risk-On
2018-07-13,6238.0498046875,248.85833740234375,12.180000305175781,True,False,False,False,Risk-On
2018-07-14,6276.1201171875,248.85833740234375,12.180000305175781,True,False,False,False,Risk-On
2018-07-15,6359.64013671875,248.85833740234375,12.180000305175781,True,False,False,False,Risk-On
2018-07-16,6741.75,248.63583374023438,12.829999923706055,True,False,False,False,Risk-On
2018-07-17,7321.0400390625,249.6416778564453,12.0600004196167,True,False,False,False,Risk-On
2018-07-18,7370.77978515625,250.1667022705078,12.100000381469727,True,False,False,False,Risk-On
2018-07-19,7466.85986328125,249.2232208251953,12.869999885559082,True,False,False,False,Risk-On
2018-07-20,7354.1298828125,248.93849182128906,12.859999656677246,True,False,False,False,Risk-On
2018-07-21,7419.2900390625,248.93849182128906,12.859999656677246,True,False,False,False,Risk-On
2018-07-22,7418.490234375,248.93849182128906,12.859999656677246,True,False,False,False,Risk-On
2018-07-23,7711.10986328125,249.4014434814453,12.619999885559082,True,False,False,False,Risk-On
2018-07-24,8424.26953125,250.65631103515625,12.40999984741211,True,False,False,False,Risk-On
2018-07-25,8181.39013671875,252.79261779785156,12.289999961853027,True,False,False,False,Risk-On
2018-07-26,7951.580078125,252.19622802734375,12.140000343322754,True,False,False,False,Risk-On
2018-07-27,8165.009765625,250.48724365234375,13.029999732971191,True,False,False,False,Risk-On
2018-07-28,8192.150390625,250.48724365234375,13.029999732971191,True,False,False,False,Risk-On
2018-07-29,8218.4599609375,250.48724365234375,13.029999732971191,True,False,False,False,Risk-On
2018-07-30,8180.47998046875,249.1789093017578,14.260000228881836,True,False,False,False,Risk-On
2018-07-31,7780.43994140625,250.4071044921875,12.829999923706055,True,False,False,False,Risk-On
2018-08-01,7624.91015625,249.98878479003906,13.149999618530273,True,False,False,False,Risk-On
2018-08-02,7567.14990234375,251.3505859375,12.1899995803833,True,False,False,False,Risk-On
2018-08-03,7434.39013671875,252.42762756347656,11.640000343322754,True,False,False,False,Risk-On
2018-08-04,7032.85009765625,252.42762756347656,11.640000343322754,True,False,False,False,Risk-On
2018-08-05,7068.47998046875,252.42762756347656,11.640000343322754,True,False,False,False,Risk-On
2018-08-06,6951.7998046875,253.35333251953125,11.270000457763672,True,False,False,False,Risk-On
2018-08-07,6753.1201171875,254.18995666503906,10.930000305175781,True,False,False,False,Risk-On
2018-08-08,6305.7998046875,254.08316040039062,10.850000381469727,True,False,False,False,Risk-On
2018-08-09,6568.22998046875,253.73599243164062,11.270000457763672,True,False,False,False,Risk-On
2018-08-10,6184.7099609375,252.0360107421875,13.15999984741211,True,False,False,False,Risk-On
2018-08-11,6295.72998046875,252.0360107421875,13.15999984741211,True,False,False,False,Risk-On
2018-08-12,6322.68994140625,252.0360107421875,13.15999984741211,True,False,False,False,Risk-On
2018-08-13,6297.56982421875,251.092529296875,14.779999732971191,True,False,False,False,Risk-On
2018-08-14,6199.7099609375,252.69467163085938,13.3100004196167,True,False,False,False,Risk-On
2018-08-15,6308.52001953125,250.8076629638672,14.640000343322754,True,False,False,False,Risk-On
2018-08-16,6334.72998046875,252.8370819091797,13.449999809265137,True,False,False,False,Risk-On
2018-08-17,6580.6298828125,253.72703552246094,12.640000343322754,True,False,False,False,Risk-On
2018-08-18,6423.759765625,253.72703552246094,12.640000343322754,True,False,False,False,Risk-On
2018-08-19,6506.06982421875,253.72703552246094,12.640000343322754,True,False,False,False,Risk-On
2018-08-20,6308.52978515625,254.2700653076172,12.489999771118164,True,False,False,False,Risk-On
2018-08-21,6488.759765625,254.866455078125,12.859999656677246,True,False,False,False,Risk-On
2018-08-22,6376.7099609375,254.71511840820312,12.25,True,False,False,False,Risk-On
2018-08-23,6534.8798828125,254.37689208984375,12.40999984741211,True,False,False,False,Risk-On
2018-08-24,6719.9599609375,255.90789794921875,11.989999771118164,True,False,False,False,Risk-On
2018-08-25,6763.18994140625,255.90789794921875,11.989999771118164,True,False,False,False,Risk-On
2018-08-26,6707.259765625,255.90789794921875,11.989999771118164,True,False,False,False,Risk-On
2018-08-27,6884.64013671875,257.92828369140625,12.15999984741211,True,False,False,False,Risk-On
2018-08-28,7096.27978515625,258.052978515625,12.5,True,False,False,False,Risk-On
2018-08-29,7047.16015625,259.4414978027344,12.25,True,False,False,False,Risk-On
2018-08-30,6978.22998046875,258.3910827636719,13.529999732971191,True,False,False,False,Risk-On
2018-08-31,7037.580078125,258.3999938964844,12.859999656677246,True,False,False,False,Risk-On
2018-09-01,7193.25,258.3999938964844,12.859999656677246,True,False,False,False,Risk-On
2018-09-02,7272.72021484375,258.3999938964844,12.859999656677246,True,False,False,False,Risk-On
2018-09-03,7260.06005859375,258.3999938964844,12.859999656677246,True,False,False,False,Risk-On
2018-09-04,7361.66015625,257.95501708984375,13.15999984741211,True,False,False,False,Risk-On
2018-09-05,6792.830078125,257.2607116699219,13.90999984741211,True,False,False,False,Risk-On
2018-09-06,6529.169921875,256.4864501953125,14.649999618530273,True,False,False,False,Risk-On
2018-09-07,6467.06982421875,255.9879913330078,14.880000114440918,True,False,False,False,Risk-On
2018-09-08,6225.97998046875,255.9879913330078,14.880000114440918,True,False,False,False,Risk-On
2018-09-09,6300.85986328125,255.9879913330078,14.880000114440918,True,False,False,False,Risk-On
2018-09-10,6329.7001953125,256.4329528808594,14.15999984741211,True,False,False,False,Risk-On
2018-09-11,6321.2001953125,257.278564453125,13.220000267028809,True,False,False,False,Risk-On
2018-09-12,6351.7998046875,257.3408203125,13.140000343322754,True,False,False,False,Risk-On
2018-09-13,6517.31005859375,258.8628845214844,12.369999885559082,True,False,False,False,Risk-On
2018-09-14,6512.7099609375,258.9073486328125,12.069999694824219,True,False,False,False,Risk-On
2018-09-15,6543.2001953125,258.9073486328125,12.069999694824219,True,False,False,False,Risk-On
2018-09-16,6517.18017578125,258.9073486328125,12.069999694824219,True,False,False,False,Risk-On
2018-09-17,6281.2001953125,257.5367431640625,13.680000305175781,True,False,False,False,Risk-On
2018-09-18,6371.2998046875,258.9341125488281,12.789999961853027,True,False,False,False,Risk-On
2018-09-19,6398.5400390625,259.2101135253906,11.75,True,False,False,False,Risk-On
2018-09-20,6519.669921875,261.3105773925781,11.800000190734863,True,False,False,False,Risk-On
2018-09-21,6734.9501953125,261.0718994140625,11.680000305175781,True,False,False,False,Risk-On
2018-09-22,6721.97998046875,261.0718994140625,11.680000305175781,True,False,False,False,Risk-On
2018-09-23,6710.6298828125,261.0718994140625,11.680000305175781,True,False,False,False,Risk-On
2018-09-24,6595.41015625,260.20465087890625,12.199999809265137,True,False,False,False,Risk-On
2018-09-25,6446.47021484375,259.9631652832031,12.420000076293945,True,False,False,False,Risk-On
2018-09-26,6495.0,259.1853332519531,12.890000343322754,True,False,False,False,Risk-On
2018-09-27,6676.75,259.9095764160156,12.40999984741211,True,False,False,False,Risk-On
2018-09-28,6644.1298828125,259.9363708496094,12.119999885559082,True,False,False,False,Risk-On
2018-09-29,6601.9599609375,259.9363708496094,12.119999885559082,True,False,False,False,Risk-On
2018-09-30,6625.56005859375,259.9363708496094,12.119999885559082,True,False,False,False,Risk-On
2018-10-01,6589.6201171875,260.8393859863281,12.0,True,False,False,False,Risk-On
2018-10-02,6556.10009765625,260.68743896484375,12.050000190734863,True,False,False,False,Risk-On
2018-10-03,6502.58984375,260.8304443359375,11.609999656677246,True,False,False,False,Risk-On
2018-10-04,6576.68994140625,258.7919006347656,14.220000267028809,True,False,False,False,Risk-On
2018-10-05,6622.47998046875,257.34356689453125,14.819999694824219,False,False,False,False,Neutral
2018-10-06,6588.31005859375,257.34356689453125,14.819999694824219,False,False,False,False,Neutral
2018-10-07,6602.9501953125,257.34356689453125,14.819999694824219,False,False,False,False,Neutral
2018-10-08,6652.22998046875,257.34356689453125,15.6899995803833,False,False,False,False,Neutral
2018-10-09,6642.64013671875,256.9677429199219,15.949999809265137,False,False,False,False,Neutral
2018-10-10,6585.52978515625,248.83152770996094,22.959999084472656,False,False,False,False,Neutral
2018-10-11,6256.240234375,243.3505859375,24.979999542236328,False,False,False,False,Neutral
2018-10-12,6274.580078125,246.7303009033203,21.309999465942383,False,False,False,False,Neutral
2018-10-13,6285.990234375,246.7303009033203,21.309999465942383,False,False,False,False,Neutral
2018-10-14,6290.93017578125,246.7303009033203,21.309999465942383,False,False,False,False,Neutral
2018-10-15,6596.5400390625,245.34446716308594,21.299999237060547,False,False,False,False,Neutral
2018-10-16,6596.10986328125,250.70913696289062,17.6200008392334,False,False,False,False,Neutral
2018-10-17,6544.43017578125,250.75384521484375,17.399999618530273,False,False,False,False,Neutral
2018-10-18,6476.7099609375,247.13275146484375,20.059999465942383,False,False,False,False,Neutral
2018-10-19,6465.41015625,246.99859619140625,19.889999389648438,False,False,False,False,Neutral
2018-10-20,6489.18994140625,246.99859619140625,19.889999389648438,False,False,False,False,Neutral
2018-10-21,6482.35009765625,246.99859619140625,19.889999389648438,False,False,False,False,Neutral
2018-10-22,6487.16015625,245.88987731933594,19.639999389648438,False,False,False,False,Neutral
2018-10-23,6475.740234375,244.63804626464844,20.709999084472656,False,False,False,False,Neutral
2018-10-24,6495.83984375,237.22596740722656,25.229999542236328,False,True,False,False,Risk-Off
2018-10-25,6476.2900390625,241.4818572998047,24.219999313354492,False,False,False,False,Neutral
2018-10-26,6474.75,237.23486328125,24.15999984741211,False,False,False,False,Neutral
2018-10-27,6480.3798828125,237.23486328125,24.15999984741211,False,False,False,False,Neutral
2018-10-28,6486.39013671875,237.23486328125,24.15999984741211,False,False,False,False,Neutral
2018-10-29,6332.6298828125,235.9205322265625,24.700000762939453,False,False,False,False,Neutral
2018-10-30,6334.27001953125,239.41656494140625,23.350000381469727,False,False,False,False,Neutral
2018-10-31,6317.60986328125,241.97366333007812,21.229999542236328,False,False,False,False,Neutral
2018-11-01,6377.77978515625,244.54876708984375,19.34000015258789,False,False,False,False,Neutral
2018-11-02,6388.43994140625,243.10025024414062,19.510000228881836,False,False,False,False,Neutral
2018-11-03,6361.259765625,243.10025024414062,19.510000228881836,False,False,False,False,Neutral
2018-11-04,6376.1298828125,243.10025024414062,19.510000228881836,False,False,False,False,Neutral
2018-11-05,6419.66015625,244.44140625,19.959999084472656,False,False,False,False,Neutral
2018-11-06,6461.009765625,245.98818969726562,19.90999984741211,False,False,False,False,Neutral
2018-11-07,6530.14013671875,251.2544708251953,16.360000610351562,False,False,False,False,Neutral
2018-11-08,6453.72021484375,250.7985382080078,16.719999313354492,False,False,False,False,Neutral
2018-11-09,6385.6201171875,248.34860229492188,17.360000610351562,False,False,False,False,Neutral
2018-11-10,6409.22021484375,248.34860229492188,17.360000610351562,False,False,False,False,Neutral
2018-11-11,6411.27001953125,248.34860229492188,17.360000610351562,False,False,False,False,Neutral
2018-11-12,6371.27001953125,243.70834350585938,20.450000762939453,False,False,False,False,Neutral
2018-11-13,6359.490234375,243.25225830078125,20.020000457763672,False,False,False,False,Neutral
2018-11-14,5738.35009765625,241.5891571044922,21.25,False,False,False,False,Neutral
2018-11-15,5648.02978515625,244.110595703125,19.979999542236328,False,False,False,False,Neutral
